22-05-2018 12:28:34;GrabaTabladeDesctoPAT

22-05-2018 12:28:34;8021800000035

22-05-2018 12:28:34;5

22-05-2018 12:28:34;413,42

22-05-2018 12:28:34;392,75

22-05-2018 12:28:34;295.18

22-05-2018 12:28:34;280,42

22-05-2018 12:28:35;ExisteInspeccion post

22-05-2018 12:28:42;dvDeclaracionEstado.Visible

22-05-2018 12:28:42;8000

22-05-2018 12:28:42;0

22-05-2018 12:28:42;FALSE

